timestamp_pred,timeframe,entry_price,predicted_price,direction_pred,target_time,actual_price,error_abs,status
2025-12-19 10:48:21.613901,1h,88194.4,89288.42620683386,UP,2025-12-19 11:48:21.613901,87990.7,1297.7262068338605,COMPLETED
2025-12-19 10:48:21.613901,3h,88194.4,89833.72144685237,UP,2025-12-19 13:48:21.613901,87977.3,1856.421446852372,COMPLETED
2025-12-19 10:48:21.613901,6h,88194.4,89569.42305611074,UP,2025-12-19 16:48:21.613901,88200.7,1368.7230561107426,COMPLETED
2025-12-19 10:48:21.613901,12h,88194.4,87808.75714179463,DOWN,2025-12-19 22:48:21.613901,,,PENDING
2025-12-19 11:18:59.528283,30m,88190.9,88630.68120343908,UP,2025-12-19 11:48:59.528283,87990.7,639.981203439078,COMPLETED
2025-12-19 11:18:59.528283,1h,88190.9,89284.88279033889,UP,2025-12-19 12:18:59.528283,87966.5,1318.3827903388883,COMPLETED
2025-12-19 11:18:59.528283,3h,88190.9,89830.15639028343,UP,2025-12-19 14:18:59.528283,87977.3,1852.8563902834285,COMPLETED
2025-12-19 11:18:59.528283,6h,88190.9,89565.86848823912,UP,2025-12-19 17:18:59.528283,88209.6,1356.2684882391186,COMPLETED
2025-12-19 11:18:59.528283,12h,88190.9,87805.27244605435,DOWN,2025-12-19 23:18:59.528283,,,PENDING
2025-12-19 11:40:02.425151,30m,88188.2,88627.96773936003,UP,2025-12-19 12:10:02.425151,87990.7,637.2677393600316,COMPLETED
2025-12-19 11:40:02.425151,1h,88188.2,89282.1492976142,UP,2025-12-19 12:40:02.425151,87966.5,1315.6492976142035,COMPLETED
2025-12-19 11:40:02.425151,3h,88188.2,89827.4062037874,UP,2025-12-19 14:40:02.425151,88112.7,1714.7062037873984,COMPLETED
2025-12-19 11:40:02.425151,6h,88188.2,89563.12639302388,UP,2025-12-19 17:40:02.425151,86918.5,2644.6263930238783,COMPLETED
2025-12-19 11:40:02.425151,12h,88188.2,87802.58425219757,DOWN,2025-12-19 23:40:02.425151,,,PENDING
2025-12-19 12:42:00.548713,30m,87966.5,88405.16218886897,UP,2025-12-19 13:12:00.548713,87994.6,410.5621888689639,COMPLETED
2025-12-19 12:42:00.548713,1h,87966.5,89057.69917277573,UP,2025-12-19 13:42:00.548713,87940.4,1117.2991727757326,COMPLETED
2025-12-19 12:42:00.548713,3h,87966.5,89601.58533483464,UP,2025-12-19 15:42:00.548713,88025.9,1575.6853348346483,COMPLETED
2025-12-19 12:42:00.548713,6h,87966.5,89337.96990812756,UP,2025-12-19 18:42:00.548713,87239.1,2098.8699081275554,COMPLETED
2025-12-19 12:42:00.548713,12h,87966.5,87581.85366773489,DOWN,2025-12-20 00:42:00.548713,,,PENDING
2025-12-19 13:33:23.413499,30m,87832.5,88270.4939716123,UP,2025-12-19 14:03:23.413499,87977.3,293.19397161230154,COMPLETED
2025-12-19 13:33:23.413499,1h,87832.5,88922.03694125405,UP,2025-12-19 14:33:23.413499,88112.7,809.3369412540487,COMPLETED
2025-12-19 13:33:23.413499,3h,87832.5,89465.09459762368,UP,2025-12-19 16:33:23.413499,88200.7,1264.3945976236864,COMPLETED
2025-12-19 13:33:23.413499,6h,87832.5,89201.88073818572,UP,2025-12-19 19:33:23.413499,,,PENDING
2025-12-19 13:33:23.413499,12h,87832.5,87448.43960225,DOWN,2025-12-20 01:33:23.413499,,,PENDING
2025-12-19 14:22:13.016771,30m,87977.3,88416.01604518518,UP,2025-12-19 14:52:13.016771,88271.8,144.21604518518143,COMPLETED
2025-12-19 14:22:13.016771,1h,87977.3,89068.6331436745,UP,2025-12-19 15:22:13.016771,88271.8,796.833143674492,COMPLETED
2025-12-19 14:22:13.016771,3h,87977.3,89612.58608081882,UP,2025-12-19 17:22:13.016771,87238.8,2373.7860808188125,COMPLETED
2025-12-19 14:22:13.016771,6h,87977.3,89348.93828898855,UP,2025-12-19 20:22:13.016771,,,PENDING
2025-12-19 14:22:13.016771,12h,87977.3,87592.60644316203,DOWN,2025-12-20 02:22:13.016771,,,PENDING
2025-12-19 14:46:28.605536,30m,88112.7,88552.09124381616,UP,2025-12-19 15:16:28.605536,88271.8,280.2912438161584,COMPLETED
2025-12-19 14:46:28.605536,1h,88112.7,89205.71274179415,UP,2025-12-19 15:46:28.605536,88350.0,855.712741794152,COMPLETED
2025-12-19 14:46:28.605536,3h,88112.7,89750.50284065734,UP,2025-12-19 17:46:28.605536,87304.7,2445.802840657343,COMPLETED
2025-12-19 14:46:28.605536,6h,88112.7,89486.44928607903,UP,2025-12-19 20:46:28.605536,,,PENDING
2025-12-19 14:46:28.605536,12h,88112.7,87727.41438694303,DOWN,2025-12-20 02:46:28.605536,,,PENDING
2025-12-19 15:23:07.394526,30m,88271.8,88711.98462714106,UP,2025-12-19 15:53:07.394526,88350.0,361.98462714106427,COMPLETED
2025-12-19 15:23:07.394526,1h,88271.8,89366.78633160834,UP,2025-12-19 16:23:07.394526,88350.0,1016.7863316083384,COMPLETED
2025-12-19 15:23:07.394526,3h,88271.8,89912.56012640559,UP,2025-12-19 18:23:07.394526,87304.8,2607.7601264055847,COMPLETED
2025-12-19 15:23:07.394526,6h,88271.8,89648.02978561446,UP,2025-12-19 21:23:07.394526,,,PENDING
2025-12-19 15:23:07.394526,12h,88271.8,87885.81869902248,DOWN,2025-12-20 03:23:07.394526,,,PENDING
2025-12-19 15:45:16.322718,30m,88025.9,88464.8583986081,UP,2025-12-19 16:15:16.322718,88350.0,114.85839860810664,COMPLETED
2025-12-19 15:45:16.322718,1h,88025.9,89117.83601271891,UP,2025-12-19 16:45:16.322718,88200.7,917.1360127189108,COMPLETED
2025-12-19 15:45:16.322718,3h,88025.9,89662.08943774755,UP,2025-12-19 18:45:16.322718,87239.1,2422.989437747543,COMPLETED
2025-12-19 15:45:16.322718,6h,88025.9,89398.29600286298,UP,2025-12-19 21:45:16.322718,,,PENDING
2025-12-19 15:45:16.322718,12h,88025.9,87640.99393258416,DOWN,2025-12-20 03:45:16.322718,,,PENDING
2025-12-19 16:27:47.276754,30m,88350.0,88790.57458676398,UP,2025-12-19 16:57:47.276754,88209.6,580.9745867639722,COMPLETED
2025-12-19 16:27:47.276754,1h,88350.0,89445.95638015307,UP,2025-12-19 17:27:47.276754,87238.8,2207.156380153072,COMPLETED
2025-12-19 16:27:47.276754,3h,88350.0,89992.21367603168,UP,2025-12-19 19:27:47.276754,,,PENDING
2025-12-19 16:27:47.276754,6h,88350.0,89727.44898777455,UP,2025-12-19 22:27:47.276754,,,PENDING
2025-12-19 16:27:47.276754,12h,88350.0,87963.6767581338,DOWN,2025-12-20 04:27:47.276754,,,PENDING
2025-12-19 16:52:14.633428,30m,88200.7,88640.53007305934,UP,2025-12-19 17:22:14.633428,87238.8,1401.7300730593415,COMPLETED
2025-12-19 16:52:14.633428,1h,88200.7,89294.80435652481,UP,2025-12-19 17:52:14.633428,87304.7,1990.104356524811,COMPLETED
2025-12-19 16:52:14.633428,3h,88200.7,89840.13854867648,UP,2025-12-19 19:52:14.633428,,,PENDING
2025-12-19 16:52:14.633428,6h,88200.7,89575.82127827965,UP,2025-12-19 22:52:14.633428,,,PENDING
2025-12-19 16:52:14.633428,12h,88200.7,87815.02959412713,DOWN,2025-12-20 04:52:14.633428,,,PENDING
2025-12-19 17:19:41.981324,30m,88209.6,88649.47445465327,UP,2025-12-19 17:49:41.981324,87304.7,1344.7744546532776,COMPLETED
